Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
|    loss                 | 244        |
|    n_updates            | 3520       |
|    policy_gradient_loss | 0.000707   |
|    std                  | 0.33       |
|    value_loss           | 470        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -304        |
| time/                   |             |
|    fps                  | 547         |
|    iterations           | 354         |
|    time_elapsed         | 1324        |
|    total_timesteps      | 724992      |
| train/                  |             |
|    approx_kl            | 0.008622924 |
|    clip_fraction        | 0.0764      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.31       |
|    explained_variance   | 0.978       |
|    learning_rate        | 0.0003      |
|    loss                 | 64.8        |
|    n_updates            | 3530        |
|    policy_gradient_loss | -0.000545   |
|    std                  | 0.329       |
|    value_loss           | 412         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -301       |
| time/                   |            |
|    fps                  | 547        |
|    iterations           | 355        |
|    time_elapsed         | 1327       |
|    total_timesteps      | 727040     |
| train/                  |            |
|    approx_kl            | 0.07433587 |
|    clip_fraction        | 0.167      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.31      |
|    explained_variance   | 0.979      |
|    learning_rate        | 0.0003     |
|    loss                 | 146        |
|    n_updates            | 3540       |
|    policy_gradient_loss | 0.0131     |
|    std                  | 0.33       |
|    value_loss           | 309        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -301        |
| time/                   |             |
|    fps                  | 548         |
|    iterations           | 356         |
|    time_elapsed         | 1330        |
|    total_timesteps      | 729088      |
| train/                  |             |
|    approx_kl            | 0.033900302 |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.321      |
|    explained_variance   | 0.984       |
|    learning_rate        | 0.0003      |
|    loss                 | 77.9        |
|    n_updates            | 3550        |
|    policy_gradient_loss | -0.000588   |
|    std                  | 0.337       |
|    value_loss           | 417         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -305       |
| time/                   |            |
|    fps                  | 548        |
|    iterations           | 357        |
|    time_elapsed         | 1333       |
|    total_timesteps      | 731136     |
| train/                  |            |
|    approx_kl            | 0.08234521 |
|    clip_fraction        | 0.123      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.329     |
|    explained_variance   | 0.936      |
|    learning_rate        | 0.0003     |
|    loss                 | 34.7       |
|    n_updates            | 3560       |
|    policy_gradient_loss | -0.0013    |
|    std                  | 0.334      |
|    value_loss           | 386        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -292        |
| time/                   |             |
|    fps                  | 548         |
|    iterations           | 358         |
|    time_elapsed         | 1336        |
|    total_timesteps      | 733184      |
| train/                  |             |
|    approx_kl            | 0.028924601 |
|    clip_fraction        | 0.252       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.328      |
|    explained_variance   | 0.953       |
|    learning_rate        | 0.0003      |
|    loss                 | 40.6        |
|    n_updates            | 3570        |
|    policy_gradient_loss | 0.0234      |
|    std                  | 0.337       |
|    value_loss           | 39.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -286        |
| time/                   |             |
|    fps                  | 548         |
|    iterations           | 359         |
|    time_elapsed         | 1339        |
|    total_timesteps      | 735232      |
| train/                  |             |
|    approx_kl            | 0.021528155 |
|    clip_fraction        | 0.129       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.334      |
|    explained_variance   | 0.847       |
|    learning_rate        | 0.0003      |
|    loss                 | 14.1        |
|    n_updates            | 3580        |
|    policy_gradient_loss | 0.0123      |
|    std                  | 0.338       |
|    value_loss           | 458         |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 200       |
|    ep_rew_mean          | -276      |
| time/                   |           |
|    fps                  | 549       |
|    iterations           | 360       |
|    time_elapsed         | 1342      |
|    total_timesteps      | 737280    |
| train/                  |           |
|    approx_kl            | 0.0288096 |
|    clip_fraction        | 0.146     |
|    clip_range           | 0.2       |
|    entropy_loss         | -0.345    |
|    explained_variance   | 0.894     |
|    learning_rate        | 0.0003    |
|    loss                 | 105       |
|    n_updates            | 3590      |
|    policy_gradient_loss | 0.0127    |
|    std                  | 0.341     |
|    value_loss           | 124       |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -259       |
| time/                   |            |
|    fps                  | 549        |
|    iterations           | 361        |
|    time_elapsed         | 1345       |
|    total_timesteps      | 739328     |
| train/                  |            |
|    approx_kl            | 0.41578126 |
|    clip_fraction        | 0.38       |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.341     |
|    explained_variance   | 0.975      |
|    learning_rate        | 0.0003     |
|    loss                 | 29.4       |
|    n_updates            | 3600       |
|    policy_gradient_loss | 0.0276     |
|    std                  | 0.341      |
|    value_loss           | 118        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -251        |
| time/                   |             |
|    fps                  | 549         |
|    iterations           | 362         |
|    time_elapsed         | 1348        |
|    total_timesteps      | 741376      |
| train/                  |             |
|    approx_kl            | 0.007034675 |
|    clip_fraction        | 0.0626      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.345      |
|    explained_variance   | 0.958       |
|    learning_rate        | 0.0003      |
|    loss                 | 33.9        |
|    n_updates            | 3610        |
|    policy_gradient_loss | -0.00517    |
|    std                  | 0.343       |
|    value_loss           | 283         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -247       |
| time/                   |            |
|    fps                  | 549        |
|    iterations           | 363        |
|    time_elapsed         | 1351       |
|    total_timesteps      | 743424     |
| train/                  |            |
|    approx_kl            | 0.02396355 |
|    clip_fraction        | 0.15       |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.344     |
|    explained_variance   | 0.931      |
|    learning_rate        | 0.0003     |
|    loss                 | 3.34       |
|    n_updates            | 3620       |
|    policy_gradient_loss | 0.00433    |
|    std                  | 0.341      |
|    value_loss           | 32.6       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -241        |
| time/                   |             |
|    fps                  | 550         |
|    iterations           | 364         |
|    time_elapsed         | 1354        |
|    total_timesteps      | 745472      |
| train/                  |             |
|    approx_kl            | 0.003403184 |
|    clip_fraction        | 0.0411      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.344      |
|    explained_variance   | 0.917       |
|    learning_rate        | 0.0003      |
|    loss                 | 174         |
|    n_updates            | 3630        |
|    policy_gradient_loss | 0.000462    |
|    std                  | 0.342       |
|    value_loss           | 286         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -235        |
| time/                   |             |
|    fps                  | 550         |
|    iterations           | 365         |
|    time_elapsed         | 1357        |
|    total_timesteps      | 747520      |
| train/                  |             |
|    approx_kl            | 0.029193092 |
|    clip_fraction        | 0.155       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.344      |
|    explained_variance   | 0.981       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.37        |
|    n_updates            | 3640        |
|    policy_gradient_loss | 0.0087      |
|    std                  | 0.341       |
|    value_loss           | 141         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -245        |
| time/                   |             |
|    fps                  | 550         |
|    iterations           | 366         |
|    time_elapsed         | 1360        |
|    total_timesteps      | 749568      |
| train/                  |             |
|    approx_kl            | 0.007815294 |
|    clip_fraction        | 0.122       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.341      |
|    explained_variance   | 0.973       |
|    learning_rate        | 0.0003      |
|    loss                 | 12.9        |
|    n_updates            | 3650        |
|    policy_gradient_loss | 0.000882    |
|    std                  | 0.34        |
|    value_loss           | 206         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -241        |
| time/                   |             |
|    fps                  | 551         |
|    iterations           | 367         |
|    time_elapsed         | 1363        |
|    total_timesteps      | 751616      |
| train/                  |             |
|    approx_kl            | 0.011573857 |
|    clip_fraction        | 0.146       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.342      |
|    explained_variance   | 0.941       |
|    learning_rate        | 0.0003      |
|    loss                 | 229         |
|    n_updates            | 3660        |
|    policy_gradient_loss | 0.00589     |
|    std                  | 0.34        |
|    value_loss           | 447         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -225       |
| time/                   |            |
|    fps                  | 551        |
|    iterations           | 368        |
|    time_elapsed         | 1366       |
|    total_timesteps      | 753664     |
| train/                  |            |
|    approx_kl            | 0.01949022 |
|    clip_fraction        | 0.186      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.332     |
|    explained_variance   | 0.793      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.27       |
|    n_updates            | 3670       |
|    policy_gradient_loss | 0.0104     |
|    std                  | 0.337      |
|    value_loss           | 68.2       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -234        |
| time/                   |             |
|    fps                  | 551         |
|    iterations           | 369         |
|    time_elapsed         | 1369        |
|    total_timesteps      | 755712      |
| train/                  |             |
|    approx_kl            | 0.020930294 |
|    clip_fraction        | 0.217       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.311      |
|    explained_variance   | 0.931       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.454       |
|    n_updates            | 3680        |
|    policy_gradient_loss | 0.0172      |
|    std                  | 0.324       |
|    value_loss           | 11.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -242        |
| time/                   |             |
|    fps                  | 551         |
|    iterations           | 370         |
|    time_elapsed         | 1372        |
|    total_timesteps      | 757760      |
| train/                  |             |
|    approx_kl            | 0.002717958 |
|    clip_fraction        | 0.0191      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.293      |
|    explained_variance   | 0.742       |
|    learning_rate        | 0.0003      |
|    loss                 | 132         |
|    n_updates            | 3690        |
|    policy_gradient_loss | -0.00174    |
|    std                  | 0.325       |
|    value_loss           | 453         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -233       |
| time/                   |            |
|    fps                  | 552        |
|    iterations           | 371        |
|    time_elapsed         | 1375       |
|    total_timesteps      | 759808     |
| train/                  |            |
|    approx_kl            | 0.17114973 |
|    clip_fraction        | 0.129      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.294     |
|    explained_variance   | 0.943      |
|    learning_rate        | 0.0003     |
|    loss                 | 14.1       |
|    n_updates            | 3700       |
|    policy_gradient_loss | 0.00104    |
|    std                  | 0.326      |
|    value_loss           | 178        |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -226       |
| time/                   |            |
|    fps                  | 552        |
|    iterations           | 372        |
|    time_elapsed         | 1378       |
|    total_timesteps      | 761856     |
| train/                  |            |
|    approx_kl            | 0.21952489 |
|    clip_fraction        | 0.125      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.293     |
|    explained_variance   | 0.963      |
|    learning_rate        | 0.0003     |
|    loss                 | 11.4       |
|    n_updates            | 3710       |
|    policy_gradient_loss | 0.00336    |
|    std                  | 0.32       |
|    value_loss           | 78.9       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -226        |
| time/                   |             |
|    fps                  | 552         |
|    iterations           | 373         |
|    time_elapsed         | 1381        |
|    total_timesteps      | 763904      |
| train/                  |             |
|    approx_kl            | 0.011966301 |
|    clip_fraction        | 0.0993      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.282      |
|    explained_variance   | 0.933       |
|    learning_rate        | 0.0003      |
|    loss                 | 32.4        |
|    n_updates            | 3720        |
|    policy_gradient_loss | 0.00204     |
|    std                  | 0.321       |
|    value_loss           | 76.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -217         |
| time/                   |              |
|    fps                  | 552          |
|    iterations           | 374          |
|    time_elapsed         | 1385         |
|    total_timesteps      | 765952       |
| train/                  |              |
|    approx_kl            | 0.0115020145 |
|    clip_fraction        | 0.0769       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.282       |
|    explained_variance   | 0.976        |
|    learning_rate        | 0.0003       |
|    loss                 | 15.5         |
|    n_updates            | 3730         |
|    policy_gradient_loss | -0.000714    |
|    std                  | 0.321        |
|    value_loss           | 85.2         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -219       |
| time/                   |            |
|    fps                  | 553        |
|    iterations           | 375        |
|    time_elapsed         | 1388       |
|    total_timesteps      | 768000     |
| train/                  |            |
|    approx_kl            | 0.05272997 |
|    clip_fraction        | 0.24       |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.273     |
|    explained_variance   | 0.981      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.773      |
|    n_updates            | 3740       |
|    policy_gradient_loss | 0.0134     |
|    std                  | 0.315      |
|    value_loss           | 7.08       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -218        |
| time/                   |             |
|    fps                  | 553         |
|    iterations           | 376         |
|    time_elapsed         | 1391        |
|    total_timesteps      | 770048      |
| train/                  |             |
|    approx_kl            | 0.009002798 |
|    clip_fraction        | 0.0473      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.265      |
|    explained_variance   | 0.948       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.02        |
|    n_updates            | 3750        |
|    policy_gradient_loss | -0.00198    |
|    std                  | 0.316       |
|    value_loss           | 165         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -221         |
| time/                   |              |
|    fps                  | 553          |
|    iterations           | 377          |
|    time_elapsed         | 1394         |
|    total_timesteps      | 772096       |
| train/                  |              |
|    approx_kl            | 0.0063334117 |
|    clip_fraction        | 0.0763       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.263       |
|    explained_variance   | 0.96         |
|    learning_rate        | 0.0003       |
|    loss                 | 34.9         |
|    n_updates            | 3760         |
|    policy_gradient_loss | 0.000406     |
|    std                  | 0.314        |
|    value_loss           | 176          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -232        |
| time/                   |             |
|    fps                  | 554         |
|    iterations           | 378         |
|    time_elapsed         | 1397        |
|    total_timesteps      | 774144      |
| train/                  |             |
|    approx_kl            | 0.014479824 |
|    clip_fraction        | 0.159       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.26       |
|    explained_variance   | 0.921       |
|    learning_rate        | 0.0003      |
|    loss                 | 29.7        |
|    n_updates            | 3770        |
|    policy_gradient_loss | -0.00107    |
|    std                  | 0.314       |
|    value_loss           | 119         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -202        |
| time/                   |             |
|    fps                  | 554         |
|    iterations           | 379         |
|    time_elapsed         | 1400        |
|    total_timesteps      | 776192      |
| train/                  |             |
|    approx_kl            | 0.013994533 |
|    clip_fraction        | 0.211       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.253      |
|    explained_variance   | 0.96        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.51        |
|    n_updates            | 3780        |
|    policy_gradient_loss | 0.00345     |
|    std                  | 0.31        |
|    value_loss           | 107         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -208       |
| time/                   |            |
|    fps                  | 554        |
|    iterations           | 380        |
|    time_elapsed         | 1403       |
|    total_timesteps      | 778240     |
| train/                  |            |
|    approx_kl            | 0.08895065 |
|    clip_fraction        | 0.191      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.244     |
|    explained_variance   | 0.945      |
|    learning_rate        | 0.0003     |
|    loss                 | 9.54       |
|    n_updates            | 3790       |
|    policy_gradient_loss | 0.0103     |
|    std                  | 0.308      |
|    value_loss           | 25.3       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -208        |
| time/                   |             |
|    fps                  | 554         |
|    iterations           | 381         |
|    time_elapsed         | 1405        |
|    total_timesteps      | 780288      |
| train/                  |             |
|    approx_kl            | 0.021682967 |
|    clip_fraction        | 0.227       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.234      |
|    explained_variance   | 0.992       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.49        |
|    n_updates            | 3800        |
|    policy_gradient_loss | -0.000479   |
|    std                  | 0.303       |
|    value_loss           | 3.55        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -205        |
| time/                   |             |
|    fps                  | 555         |
|    iterations           | 382         |
|    time_elapsed         | 1408        |
|    total_timesteps      | 782336      |
| train/                  |             |
|    approx_kl            | 0.012929346 |
|    clip_fraction        | 0.13        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.22       |
|    explained_variance   | 0.973       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.49        |
|    n_updates            | 3810        |
|    policy_gradient_loss | 0.00592     |
|    std                  | 0.299       |
|    value_loss           | 8.67        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -201       |
| time/                   |            |
|    fps                  | 555        |
|    iterations           | 383        |
|    time_elapsed         | 1411       |
|    total_timesteps      | 784384     |
| train/                  |            |
|    approx_kl            | 0.02750851 |
|    clip_fraction        | 0.208      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.211     |
|    explained_variance   | 0.994      |
|    learning_rate        | 0.0003     |
|    loss                 | 6.95       |
|    n_updates            | 3820       |
|    policy_gradient_loss | 0.00929    |
|    std                  | 0.301      |
|    value_loss           | 3.85       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -205        |
| time/                   |             |
|    fps                  | 555         |
|    iterations           | 384         |
|    time_elapsed         | 1414        |
|    total_timesteps      | 786432      |
| train/                  |             |
|    approx_kl            | 0.012209879 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.216      |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.518       |
|    n_updates            | 3830        |
|    policy_gradient_loss | 0.00329     |
|    std                  | 0.3         |
|    value_loss           | 11.3        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -200       |
| time/                   |            |
|    fps                  | 556        |
|    iterations           | 385        |
|    time_elapsed         | 1417       |
|    total_timesteps      | 788480     |
| train/                  |            |
|    approx_kl            | 0.01641722 |
|    clip_fraction        | 0.14       |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.205     |
|    explained_variance   | 0.997      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.97       |
|    n_updates            | 3840       |
|    policy_gradient_loss | 9.91e-05   |
|    std                  | 0.296      |
|    value_loss           | 4.02       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -201       |
| time/                   |            |
|    fps                  | 556        |
|    iterations           | 386        |
|    time_elapsed         | 1420       |
|    total_timesteps      | 790528     |
| train/                  |            |
|    approx_kl            | 0.04365111 |
|    clip_fraction        | 0.148      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.206     |
|    explained_variance   | 0.988      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.86       |
|    n_updates            | 3850       |
|    policy_gradient_loss | -3.29e-05  |
|    std                  | 0.297      |
|    value_loss           | 5.48       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -203       |
| time/                   |            |
|    fps                  | 556        |
|    iterations           | 387        |
|    time_elapsed         | 1423       |
|    total_timesteps      | 792576     |
| train/                  |            |
|    approx_kl            | 0.01196952 |
|    clip_fraction        | 0.0799     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.205     |
|    explained_variance   | 0.977      |
|    learning_rate        | 0.0003     |
|    loss                 | 101        |
|    n_updates            | 3860       |
|    policy_gradient_loss | 0.00111    |
|    std                  | 0.297      |
|    value_loss           | 50.8       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -203        |
| time/                   |             |
|    fps                  | 556         |
|    iterations           | 388         |
|    time_elapsed         | 1427        |
|    total_timesteps      | 794624      |
| train/                  |             |
|    approx_kl            | 0.012029355 |
|    clip_fraction        | 0.12        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.207      |
|    explained_variance   | 0.997       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.42        |
|    n_updates            | 3870        |
|    policy_gradient_loss | -0.000105   |
|    std                  | 0.298       |
|    value_loss           | 3.84        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -202       |
| time/                   |            |
|    fps                  | 557        |
|    iterations           | 389        |
|    time_elapsed         | 1429       |
|    total_timesteps      | 796672     |
| train/                  |            |
|    approx_kl            | 0.03152848 |
|    clip_fraction        | 0.143      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.205     |
|    explained_variance   | 0.982      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.57       |
|    n_updates            | 3880       |
|    policy_gradient_loss | 0.00105    |
|    std                  | 0.295      |
|    value_loss           | 7.25       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -204        |
| time/                   |             |
|    fps                  | 557         |
|    iterations           | 390         |
|    time_elapsed         | 1432        |
|    total_timesteps      | 798720      |
| train/                  |             |
|    approx_kl            | 0.013328033 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.201      |
|    explained_variance   | 0.976       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.3         |
|    n_updates            | 3890        |
|    policy_gradient_loss | 0.00261     |
|    std                  | 0.297       |
|    value_loss           | 13.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -202        |
| time/                   |             |
|    fps                  | 557         |
|    iterations           | 391         |
|    time_elapsed         | 1435        |
|    total_timesteps      | 800768      |
| train/                  |             |
|    approx_kl            | 0.008896195 |
|    clip_fraction        | 0.0787      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.198      |
|    explained_variance   | 0.954       |
|    learning_rate        | 0.0003      |
|    loss                 | 17.6        |
|    n_updates            | 3900        |
|    policy_gradient_loss | 0.00188     |
|    std                  | 0.294       |
|    value_loss           | 97.7        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -208        |
| time/                   |             |
|    fps                  | 558         |
|    iterations           | 392         |
|    time_elapsed         | 1438        |
|    total_timesteps      | 802816      |
| train/                  |             |
|    approx_kl            | 0.020673227 |
|    clip_fraction        | 0.165       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.203      |
|    explained_variance   | 0.99        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.709       |
|    n_updates            | 3910        |
|    policy_gradient_loss | 0.00421     |
|    std                  | 0.297       |
|    value_loss           | 4.29        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -199       |
| time/                   |            |
|    fps                  | 558        |
|    iterations           | 393        |
|    time_elapsed         | 1441       |
|    total_timesteps      | 804864     |
| train/                  |            |
|    approx_kl            | 0.03953395 |
|    clip_fraction        | 0.17       |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.211     |
|    explained_variance   | 0.992      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.662      |
|    n_updates            | 3920       |
|    policy_gradient_loss | 0.00129    |
|    std                  | 0.299      |
|    value_loss           | 4.47       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -201        |
| time/                   |             |
|    fps                  | 558         |
|    iterations           | 394         |
|    time_elapsed         | 1445        |
|    total_timesteps      | 806912      |
| train/                  |             |
|    approx_kl            | 0.026786722 |
|    clip_fraction        | 0.17        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.214      |
|    explained_variance   | 0.981       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.12        |
|    n_updates            | 3930        |
|    policy_gradient_loss | 0.00203     |
|    std                  | 0.302       |
|    value_loss           | 10.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -204        |
| time/                   |             |
|    fps                  | 558         |
|    iterations           | 395         |
|    time_elapsed         | 1448        |
|    total_timesteps      | 808960      |
| train/                  |             |
|    approx_kl            | 0.015311898 |
|    clip_fraction        | 0.144       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.221      |
|    explained_variance   | 0.997       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.335       |
|    n_updates            | 3940        |
|    policy_gradient_loss | 0.00416     |
|    std                  | 0.301       |
|    value_loss           | 3.11        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -198         |
| time/                   |              |
|    fps                  | 558          |
|    iterations           | 396          |
|    time_elapsed         | 1450         |
|    total_timesteps      | 811008       |
| train/                  |              |
|    approx_kl            | 0.0059944065 |
|    clip_fraction        | 0.0448       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.217       |
|    explained_variance   | 0.914        |
|    learning_rate        | 0.0003       |
|    loss                 | 8.44         |
|    n_updates            | 3950         |
|    policy_gradient_loss | 0.00171      |
|    std                  | 0.301        |
|    value_loss           | 147          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -212        |
| time/                   |             |
|    fps                  | 559         |
|    iterations           | 397         |
|    time_elapsed         | 1453        |
|    total_timesteps      | 813056      |
| train/                  |             |
|    approx_kl            | 0.014788451 |
|    clip_fraction        | 0.15        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.22       |
|    explained_variance   | 0.99        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.81        |
|    n_updates            | 3960        |
|    policy_gradient_loss | 0.00455     |
|    std                  | 0.304       |
|    value_loss           | 4.2         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -219         |
| time/                   |              |
|    fps                  | 559          |
|    iterations           | 398          |
|    time_elapsed         | 1457         |
|    total_timesteps      | 815104       |
| train/                  |              |
|    approx_kl            | 0.0033723102 |
|    clip_fraction        | 0.0298       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.228       |
|    explained_variance   | 0.899        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.64         |
