Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | -0.00384    |
|    std                  | 1.05        |
|    value_loss           | 4.95        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 616         |
|    ep_rew_mean          | 115         |
| time/                   |             |
|    fps                  | 991         |
|    iterations           | 686         |
|    time_elapsed         | 708         |
|    total_timesteps      | 702464      |
| train/                  |             |
|    approx_kl            | 0.010506852 |
|    clip_fraction        | 0.146       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.93       |
|    explained_variance   | 0.982       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.44        |
|    n_updates            | 2740        |
|    policy_gradient_loss | -0.00811    |
|    std                  | 1.05        |
|    value_loss           | 9.21        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 615          |
|    ep_rew_mean          | 113          |
| time/                   |              |
|    fps                  | 990          |
|    iterations           | 687          |
|    time_elapsed         | 709          |
|    total_timesteps      | 703488       |
| train/                  |              |
|    approx_kl            | 0.0023427932 |
|    clip_fraction        | 0.0151       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.94        |
|    explained_variance   | 0.789        |
|    learning_rate        | 0.0003       |
|    loss                 | 22.4         |
|    n_updates            | 2744         |
|    policy_gradient_loss | -0.000224    |
|    std                  | 1.05         |
|    value_loss           | 498          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 607         |
|    ep_rew_mean          | 113         |
| time/                   |             |
|    fps                  | 990         |
|    iterations           | 688         |
|    time_elapsed         | 711         |
|    total_timesteps      | 704512      |
| train/                  |             |
|    approx_kl            | 0.003766942 |
|    clip_fraction        | 0.00635     |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.94       |
|    explained_variance   | 0.87        |
|    learning_rate        | 0.0003      |
|    loss                 | 171         |
|    n_updates            | 2748        |
|    policy_gradient_loss | -0.00164    |
|    std                  | 1.05        |
|    value_loss           | 221         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 615          |
|    ep_rew_mean          | 114          |
| time/                   |              |
|    fps                  | 991          |
|    iterations           | 689          |
|    time_elapsed         | 711          |
|    total_timesteps      | 705536       |
| train/                  |              |
|    approx_kl            | 0.0011494707 |
|    clip_fraction        | 0.000244     |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.94        |
|    explained_variance   | 0.837        |
|    learning_rate        | 0.0003       |
|    loss                 | 114          |
|    n_updates            | 2752         |
|    policy_gradient_loss | 0.000784     |
|    std                  | 1.05         |
|    value_loss           | 159          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 615         |
|    ep_rew_mean          | 111         |
| time/                   |             |
|    fps                  | 991         |
|    iterations           | 690         |
|    time_elapsed         | 712         |
|    total_timesteps      | 706560      |
| train/                  |             |
|    approx_kl            | 0.005438026 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.94       |
|    explained_variance   | 0.964       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.544       |
|    n_updates            | 2756        |
|    policy_gradient_loss | -0.00315    |
|    std                  | 1.05        |
|    value_loss           | 4.77        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 615          |
|    ep_rew_mean          | 111          |
| time/                   |              |
|    fps                  | 990          |
|    iterations           | 691          |
|    time_elapsed         | 714          |
|    total_timesteps      | 707584       |
| train/                  |              |
|    approx_kl            | 0.0042161476 |
|    clip_fraction        | 0.0464       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.94        |
|    explained_variance   | 0.928        |
|    learning_rate        | 0.0003       |
|    loss                 | 165          |
|    n_updates            | 2760         |
|    policy_gradient_loss | -0.00679     |
|    std                  | 1.06         |
|    value_loss           | 138          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 623          |
|    ep_rew_mean          | 112          |
| time/                   |              |
|    fps                  | 990          |
|    iterations           | 692          |
|    time_elapsed         | 715          |
|    total_timesteps      | 708608       |
| train/                  |              |
|    approx_kl            | 0.0076344856 |
|    clip_fraction        | 0.0803       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.95        |
|    explained_variance   | 0.975        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.468        |
|    n_updates            | 2764         |
|    policy_gradient_loss | -0.00139     |
|    std                  | 1.05         |
|    value_loss           | 6.96         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 623         |
|    ep_rew_mean          | 112         |
| time/                   |             |
|    fps                  | 990         |
|    iterations           | 693         |
|    time_elapsed         | 716         |
|    total_timesteps      | 709632      |
| train/                  |             |
|    approx_kl            | 0.012245196 |
|    clip_fraction        | 0.111       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.94       |
|    explained_variance   | 0.996       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.193       |
|    n_updates            | 2768        |
|    policy_gradient_loss | -0.000103   |
|    std                  | 1.05        |
|    value_loss           | 2.37        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 627        |
|    ep_rew_mean          | 111        |
| time/                   |            |
|    fps                  | 989        |
|    iterations           | 694        |
|    time_elapsed         | 717        |
|    total_timesteps      | 710656     |
| train/                  |            |
|    approx_kl            | 0.00788095 |
|    clip_fraction        | 0.0874     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.93      |
|    explained_variance   | 0.989      |
|    learning_rate        | 0.0003     |
|    loss                 | 4.19       |
|    n_updates            | 2772       |
|    policy_gradient_loss | -6.19e-06  |
|    std                  | 1.04       |
|    value_loss           | 7.63       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 634         |
|    ep_rew_mean          | 109         |
| time/                   |             |
|    fps                  | 989         |
|    iterations           | 695         |
|    time_elapsed         | 719         |
|    total_timesteps      | 711680      |
| train/                  |             |
|    approx_kl            | 0.006048915 |
|    clip_fraction        | 0.0435      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.91       |
|    explained_variance   | 0.884       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.789       |
|    n_updates            | 2776        |
|    policy_gradient_loss | -0.00286    |
|    std                  | 1.03        |
|    value_loss           | 19.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 633         |
|    ep_rew_mean          | 107         |
| time/                   |             |
|    fps                  | 989         |
|    iterations           | 696         |
|    time_elapsed         | 720         |
|    total_timesteps      | 712704      |
| train/                  |             |
|    approx_kl            | 0.009424491 |
|    clip_fraction        | 0.142       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.9        |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.265       |
|    n_updates            | 2780        |
|    policy_gradient_loss | -0.00138    |
|    std                  | 1.03        |
|    value_loss           | 3.19        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 625          |
|    ep_rew_mean          | 106          |
| time/                   |              |
|    fps                  | 989          |
|    iterations           | 697          |
|    time_elapsed         | 721          |
|    total_timesteps      | 713728       |
| train/                  |              |
|    approx_kl            | 0.0030420753 |
|    clip_fraction        | 0.0222       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.9         |
|    explained_variance   | 0.857        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.753        |
|    n_updates            | 2784         |
|    policy_gradient_loss | -0.00217     |
|    std                  | 1.03         |
|    value_loss           | 186          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 622         |
|    ep_rew_mean          | 103         |
| time/                   |             |
|    fps                  | 989         |
|    iterations           | 698         |
|    time_elapsed         | 722         |
|    total_timesteps      | 714752      |
| train/                  |             |
|    approx_kl            | 0.009449365 |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.9        |
|    explained_variance   | 0.624       |
|    learning_rate        | 0.0003      |
|    loss                 | 66.2        |
|    n_updates            | 2788        |
|    policy_gradient_loss | -0.00266    |
|    std                  | 1.03        |
|    value_loss           | 176         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 606          |
|    ep_rew_mean          | 102          |
| time/                   |              |
|    fps                  | 989          |
|    iterations           | 699          |
|    time_elapsed         | 723          |
|    total_timesteps      | 715776       |
| train/                  |              |
|    approx_kl            | 0.0022288125 |
|    clip_fraction        | 0.00244      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.9         |
|    explained_variance   | 0.83         |
|    learning_rate        | 0.0003       |
|    loss                 | 91           |
|    n_updates            | 2792         |
|    policy_gradient_loss | -0.00112     |
|    std                  | 1.03         |
|    value_loss           | 356          |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 605           |
|    ep_rew_mean          | 99.9          |
| time/                   |               |
|    fps                  | 989           |
|    iterations           | 700           |
|    time_elapsed         | 724           |
|    total_timesteps      | 716800        |
| train/                  |               |
|    approx_kl            | 0.00026544282 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -2.9          |
|    explained_variance   | 0.747         |
|    learning_rate        | 0.0003        |
|    loss                 | 128           |
|    n_updates            | 2796          |
|    policy_gradient_loss | -0.000703     |
|    std                  | 1.03          |
|    value_loss           | 497           |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 601          |
|    ep_rew_mean          | 98.8         |
| time/                   |              |
|    fps                  | 989          |
|    iterations           | 701          |
|    time_elapsed         | 725          |
|    total_timesteps      | 717824       |
| train/                  |              |
|    approx_kl            | 0.0071194097 |
|    clip_fraction        | 0.0461       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.9         |
|    explained_variance   | 0.93         |
|    learning_rate        | 0.0003       |
|    loss                 | 3.64         |
|    n_updates            | 2800         |
|    policy_gradient_loss | -0.0055      |
|    std                  | 1.03         |
|    value_loss           | 104          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 603          |
|    ep_rew_mean          | 101          |
| time/                   |              |
|    fps                  | 989          |
|    iterations           | 702          |
|    time_elapsed         | 726          |
|    total_timesteps      | 718848       |
| train/                  |              |
|    approx_kl            | 0.0019059037 |
|    clip_fraction        | 0.0022       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.9         |
|    explained_variance   | 0.703        |
|    learning_rate        | 0.0003       |
|    loss                 | 284          |
|    n_updates            | 2804         |
|    policy_gradient_loss | -0.00089     |
|    std                  | 1.03         |
|    value_loss           | 394          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 603          |
|    ep_rew_mean          | 101          |
| time/                   |              |
|    fps                  | 989          |
|    iterations           | 703          |
|    time_elapsed         | 727          |
|    total_timesteps      | 719872       |
| train/                  |              |
|    approx_kl            | 0.0028979292 |
|    clip_fraction        | 0.00488      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.9         |
|    explained_variance   | 0.683        |
|    learning_rate        | 0.0003       |
|    loss                 | 67.2         |
|    n_updates            | 2808         |
|    policy_gradient_loss | -0.00261     |
|    std                  | 1.03         |
|    value_loss           | 389          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 604          |
|    ep_rew_mean          | 103          |
| time/                   |              |
|    fps                  | 989          |
|    iterations           | 704          |
|    time_elapsed         | 728          |
|    total_timesteps      | 720896       |
| train/                  |              |
|    approx_kl            | 0.0057658786 |
|    clip_fraction        | 0.0696       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.9         |
|    explained_variance   | 0.967        |
|    learning_rate        | 0.0003       |
|    loss                 | 9.78         |
|    n_updates            | 2812         |
|    policy_gradient_loss | -0.000949    |
|    std                  | 1.03         |
|    value_loss           | 15.4         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 613         |
|    ep_rew_mean          | 104         |
| time/                   |             |
|    fps                  | 989         |
|    iterations           | 705         |
|    time_elapsed         | 729         |
|    total_timesteps      | 721920      |
| train/                  |             |
|    approx_kl            | 0.005412068 |
|    clip_fraction        | 0.0366      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.9        |
|    explained_variance   | 0.648       |
|    learning_rate        | 0.0003      |
|    loss                 | 163         |
|    n_updates            | 2816        |
|    policy_gradient_loss | -0.00316    |
|    std                  | 1.03        |
|    value_loss           | 338         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 613         |
|    ep_rew_mean          | 103         |
| time/                   |             |
|    fps                  | 990         |
|    iterations           | 706         |
|    time_elapsed         | 730         |
|    total_timesteps      | 722944      |
| train/                  |             |
|    approx_kl            | 0.007863729 |
|    clip_fraction        | 0.0496      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.9        |
|    explained_variance   | 0.982       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.46        |
|    n_updates            | 2820        |
|    policy_gradient_loss | 0.00209     |
|    std                  | 1.03        |
|    value_loss           | 6.97        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 617         |
|    ep_rew_mean          | 101         |
| time/                   |             |
|    fps                  | 990         |
|    iterations           | 707         |
|    time_elapsed         | 731         |
|    total_timesteps      | 723968      |
| train/                  |             |
|    approx_kl            | 0.006204607 |
|    clip_fraction        | 0.0378      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.9        |
|    explained_variance   | 0.889       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.17        |
|    n_updates            | 2824        |
|    policy_gradient_loss | -0.00333    |
|    std                  | 1.03        |
|    value_loss           | 98.9        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 612         |
|    ep_rew_mean          | 99          |
| time/                   |             |
|    fps                  | 990         |
|    iterations           | 708         |
|    time_elapsed         | 732         |
|    total_timesteps      | 724992      |
| train/                  |             |
|    approx_kl            | 0.006010948 |
|    clip_fraction        | 0.0461      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.9        |
|    explained_variance   | 0.781       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.496       |
|    n_updates            | 2828        |
|    policy_gradient_loss | -0.00105    |
|    std                  | 1.03        |
|    value_loss           | 28.2        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 608          |
|    ep_rew_mean          | 95           |
| time/                   |              |
|    fps                  | 990          |
|    iterations           | 709          |
|    time_elapsed         | 733          |
|    total_timesteps      | 726016       |
| train/                  |              |
|    approx_kl            | 0.0027120148 |
|    clip_fraction        | 0.00903      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.89        |
|    explained_variance   | 0.839        |
|    learning_rate        | 0.0003       |
|    loss                 | 132          |
|    n_updates            | 2832         |
|    policy_gradient_loss | 9.68e-05     |
|    std                  | 1.03         |
|    value_loss           | 279          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 616          |
|    ep_rew_mean          | 95.4         |
| time/                   |              |
|    fps                  | 990          |
|    iterations           | 710          |
|    time_elapsed         | 734          |
|    total_timesteps      | 727040       |
| train/                  |              |
|    approx_kl            | 0.0020602983 |
|    clip_fraction        | 0.00342      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.89        |
|    explained_variance   | 0.652        |
|    learning_rate        | 0.0003       |
|    loss                 | 72.4         |
|    n_updates            | 2836         |
|    policy_gradient_loss | -0.00264     |
|    std                  | 1.03         |
|    value_loss           | 231          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 607          |
|    ep_rew_mean          | 93.3         |
| time/                   |              |
|    fps                  | 990          |
|    iterations           | 711          |
|    time_elapsed         | 735          |
|    total_timesteps      | 728064       |
| train/                  |              |
|    approx_kl            | 0.0023060543 |
|    clip_fraction        | 0.0137       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.9         |
|    explained_variance   | 0.843        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.58         |
|    n_updates            | 2840         |
|    policy_gradient_loss | 0.00029      |
|    std                  | 1.03         |
|    value_loss           | 29.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 607          |
|    ep_rew_mean          | 93.5         |
| time/                   |              |
|    fps                  | 990          |
|    iterations           | 712          |
|    time_elapsed         | 736          |
|    total_timesteps      | 729088       |
| train/                  |              |
|    approx_kl            | 0.0030040024 |
|    clip_fraction        | 0.021        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.89        |
|    explained_variance   | 0.716        |
|    learning_rate        | 0.0003       |
|    loss                 | 24           |
|    n_updates            | 2844         |
|    policy_gradient_loss | 0.000253     |
|    std                  | 1.03         |
|    value_loss           | 368          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 606          |
|    ep_rew_mean          | 92.6         |
| time/                   |              |
|    fps                  | 990          |
|    iterations           | 713          |
|    time_elapsed         | 737          |
|    total_timesteps      | 730112       |
| train/                  |              |
|    approx_kl            | 0.0054562027 |
|    clip_fraction        | 0.0503       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.89        |
|    explained_variance   | 0.657        |
|    learning_rate        | 0.0003       |
|    loss                 | 25.5         |
|    n_updates            | 2848         |
|    policy_gradient_loss | -0.00287     |
|    std                  | 1.03         |
|    value_loss           | 49           |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 607         |
|    ep_rew_mean          | 91.6        |
| time/                   |             |
|    fps                  | 990         |
|    iterations           | 714         |
|    time_elapsed         | 737         |
|    total_timesteps      | 731136      |
| train/                  |             |
|    approx_kl            | 0.003945391 |
|    clip_fraction        | 0.0359      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.89       |
|    explained_variance   | 0.615       |
|    learning_rate        | 0.0003      |
|    loss                 | 100         |
|    n_updates            | 2852        |
|    policy_gradient_loss | -0.00567    |
|    std                  | 1.02        |
|    value_loss           | 299         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 599          |
|    ep_rew_mean          | 91.1         |
| time/                   |              |
|    fps                  | 990          |
|    iterations           | 715          |
|    time_elapsed         | 738          |
|    total_timesteps      | 732160       |
| train/                  |              |
|    approx_kl            | 0.0017936135 |
|    clip_fraction        | 0.000488     |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.88        |
|    explained_variance   | 0.682        |
|    learning_rate        | 0.0003       |
|    loss                 | 99           |
|    n_updates            | 2856         |
|    policy_gradient_loss | -0.00353     |
|    std                  | 1.02         |
|    value_loss           | 459          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 590          |
|    ep_rew_mean          | 90.1         |
| time/                   |              |
|    fps                  | 990          |
|    iterations           | 716          |
|    time_elapsed         | 739          |
|    total_timesteps      | 733184       |
| train/                  |              |
|    approx_kl            | 0.0010720562 |
|    clip_fraction        | 0.000977     |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.89        |
|    explained_variance   | 0.88         |
|    learning_rate        | 0.0003       |
|    loss                 | 10.6         |
|    n_updates            | 2860         |
|    policy_gradient_loss | -0.000978    |
|    std                  | 1.02         |
|    value_loss           | 180          |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 590        |
|    ep_rew_mean          | 89.8       |
| time/                   |            |
|    fps                  | 991        |
|    iterations           | 717        |
|    time_elapsed         | 740        |
|    total_timesteps      | 734208     |
| train/                  |            |
|    approx_kl            | 0.00463524 |
|    clip_fraction        | 0.0222     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.88      |
|    explained_variance   | 0.624      |
|    learning_rate        | 0.0003     |
|    loss                 | 24.7       |
|    n_updates            | 2864       |
|    policy_gradient_loss | -0.00421   |
|    std                  | 1.02       |
|    value_loss           | 130        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 590         |
|    ep_rew_mean          | 90.4        |
| time/                   |             |
|    fps                  | 991         |
|    iterations           | 718         |
|    time_elapsed         | 741         |
|    total_timesteps      | 735232      |
| train/                  |             |
|    approx_kl            | 0.007227398 |
|    clip_fraction        | 0.0337      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.88       |
|    explained_variance   | 0.974       |
|    learning_rate        | 0.0003      |
|    loss                 | 14.9        |
|    n_updates            | 2868        |
|    policy_gradient_loss | -0.0007     |
|    std                  | 1.02        |
|    value_loss           | 18.5        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 599          |
|    ep_rew_mean          | 91.6         |
| time/                   |              |
|    fps                  | 991          |
|    iterations           | 719          |
|    time_elapsed         | 742          |
|    total_timesteps      | 736256       |
| train/                  |              |
|    approx_kl            | 0.0075346315 |
|    clip_fraction        | 0.0623       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.87        |
|    explained_variance   | 0.905        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.18         |
|    n_updates            | 2872         |
|    policy_gradient_loss | -0.000627    |
|    std                  | 1.02         |
|    value_loss           | 21.4         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 599         |
|    ep_rew_mean          | 92.5        |
| time/                   |             |
|    fps                  | 991         |
|    iterations           | 720         |
|    time_elapsed         | 743         |
|    total_timesteps      | 737280      |
| train/                  |             |
|    approx_kl            | 0.013172746 |
|    clip_fraction        | 0.12        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.87       |
|    explained_variance   | 0.995       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.902       |
|    n_updates            | 2876        |
|    policy_gradient_loss | 0.00132     |
|    std                  | 1.02        |
|    value_loss           | 3.6         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 607         |
|    ep_rew_mean          | 94.9        |
| time/                   |             |
|    fps                  | 991         |
|    iterations           | 721         |
|    time_elapsed         | 744         |
|    total_timesteps      | 738304      |
| train/                  |             |
|    approx_kl            | 0.005209751 |
|    clip_fraction        | 0.103       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.88       |
|    explained_variance   | 0.951       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.95        |
|    n_updates            | 2880        |
|    policy_gradient_loss | -0.00641    |
|    std                  | 1.02        |
|    value_loss           | 79.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 608         |
|    ep_rew_mean          | 94.3        |
| time/                   |             |
|    fps                  | 991         |
|    iterations           | 722         |
|    time_elapsed         | 745         |
|    total_timesteps      | 739328      |
| train/                  |             |
|    approx_kl            | 0.004424112 |
|    clip_fraction        | 0.0134      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.88       |
|    explained_variance   | 0.854       |
|    learning_rate        | 0.0003      |
|    loss                 | 129         |
|    n_updates            | 2884        |
|    policy_gradient_loss | -0.00361    |
|    std                  | 1.02        |
|    value_loss           | 203         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 613        |
|    ep_rew_mean          | 93.9       |
| time/                   |            |
|    fps                  | 991        |
|    iterations           | 723        |
|    time_elapsed         | 746        |
|    total_timesteps      | 740352     |
| train/                  |            |
|    approx_kl            | 0.00614452 |
|    clip_fraction        | 0.0662     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.88      |
|    explained_variance   | 0.983      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.804      |
|    n_updates            | 2888       |
|    policy_gradient_loss | -0.000231  |
|    std                  | 1.02       |
|    value_loss           | 9.39       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 619         |
|    ep_rew_mean          | 92.7        |
| time/                   |             |
|    fps                  | 991         |
|    iterations           | 724         |
|    time_elapsed         | 747         |
|    total_timesteps      | 741376      |
| train/                  |             |
|    approx_kl            | 0.010579881 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.87       |
|    explained_variance   | 0.999       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.364       |
|    n_updates            | 2892        |
|    policy_gradient_loss | -0.00256    |
|    std                  | 1.02        |
|    value_loss           | 1.45        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 627         |
|    ep_rew_mean          | 95.5        |
| time/                   |             |
|    fps                  | 992         |
|    iterations           | 725         |
|    time_elapsed         | 748         |
|    total_timesteps      | 742400      |
| train/                  |             |
|    approx_kl            | 0.006765815 |
|    clip_fraction        | 0.0725      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.88       |
|    explained_variance   | 0.944       |
|    learning_rate        | 0.0003      |
|    loss                 | 63          |
|    n_updates            | 2896        |
|    policy_gradient_loss | -0.00646    |
|    std                  | 1.02        |
|    value_loss           | 120         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 627          |
|    ep_rew_mean          | 96.1         |
| time/                   |              |
|    fps                  | 992          |
|    iterations           | 726          |
|    time_elapsed         | 749          |
|    total_timesteps      | 743424       |
| train/                  |              |
|    approx_kl            | 0.0017156554 |
|    clip_fraction        | 0.00171      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.88        |
|    explained_variance   | 0.774        |
|    learning_rate        | 0.0003       |
|    loss                 | 89.3         |
|    n_updates            | 2900         |
|    policy_gradient_loss | -0.00061     |
|    std                  | 1.02         |
|    value_loss           | 224          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 634          |
|    ep_rew_mean          | 95.6         |
| time/                   |              |
|    fps                  | 992          |
|    iterations           | 727          |
|    time_elapsed         | 750          |
|    total_timesteps      | 744448       |
| train/                  |              |
|    approx_kl            | 0.0046070786 |
|    clip_fraction        | 0.0488       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.88        |
|    explained_variance   | 0.971        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.717        |
|    n_updates            | 2904         |
|    policy_gradient_loss | 0.00192      |
|    std                  | 1.02         |
|    value_loss           | 8.09         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 634         |
|    ep_rew_mean          | 95.4        |
| time/                   |             |
|    fps                  | 992         |
|    iterations           | 728         |
|    time_elapsed         | 751         |
|    total_timesteps      | 745472      |
| train/                  |             |
|    approx_kl            | 0.016364817 |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.88       |
|    explained_variance   | 0.959       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.382       |
|    n_updates            | 2908        |
|    policy_gradient_loss | -0.00313    |
|    std                  | 1.03        |
|    value_loss           | 37.8        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 642          |
|    ep_rew_mean          | 97.1         |
| time/                   |              |
|    fps                  | 992          |
|    iterations           | 729          |
|    time_elapsed         | 752          |
|    total_timesteps      | 746496       |
| train/                  |              |
|    approx_kl            | 0.0057246676 |
|    clip_fraction        | 0.0635       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.89        |
|    explained_variance   | 0.99         |
|    learning_rate        | 0.0003       |
|    loss                 | 1.12         |
|    n_updates            | 2912         |
|    policy_gradient_loss | 0.00172      |
|    std                  | 1.03         |
|    value_loss           | 7.9          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 646         |
|    ep_rew_mean          | 95.9        |
| time/                   |             |
|    fps                  | 992         |
|    iterations           | 730         |
|    time_elapsed         | 753         |
|    total_timesteps      | 747520      |
| train/                  |             |
|    approx_kl            | 0.005698055 |
|    clip_fraction        | 0.0503      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.88       |
|    explained_variance   | 0.905       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.143       |
|    n_updates            | 2916        |
