Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
|    fps                  | 666         |
|    iterations           | 347         |
|    time_elapsed         | 1066        |
|    total_timesteps      | 710656      |
| train/                  |             |
|    approx_kl            | 0.009397373 |
|    clip_fraction        | 0.148       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.294      |
|    explained_variance   | 0.987       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.361       |
|    n_updates            | 3460        |
|    policy_gradient_loss | 0.00279     |
|    std                  | 0.326       |
|    value_loss           | 8.15        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -180        |
| time/                   |             |
|    fps                  | 666         |
|    iterations           | 348         |
|    time_elapsed         | 1069        |
|    total_timesteps      | 712704      |
| train/                  |             |
|    approx_kl            | 0.016416803 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.305      |
|    explained_variance   | 0.995       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.7         |
|    n_updates            | 3470        |
|    policy_gradient_loss | 0.00341     |
|    std                  | 0.332       |
|    value_loss           | 1.2         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -180        |
| time/                   |             |
|    fps                  | 666         |
|    iterations           | 349         |
|    time_elapsed         | 1072        |
|    total_timesteps      | 714752      |
| train/                  |             |
|    approx_kl            | 0.053926148 |
|    clip_fraction        | 0.117       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.319      |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.469       |
|    n_updates            | 3480        |
|    policy_gradient_loss | 0.00227     |
|    std                  | 0.332       |
|    value_loss           | 13.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -186        |
| time/                   |             |
|    fps                  | 666         |
|    iterations           | 350         |
|    time_elapsed         | 1075        |
|    total_timesteps      | 716800      |
| train/                  |             |
|    approx_kl            | 0.067809656 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.321      |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.752       |
|    n_updates            | 3490        |
|    policy_gradient_loss | 0.0013      |
|    std                  | 0.335       |
|    value_loss           | 11.7        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -187       |
| time/                   |            |
|    fps                  | 666        |
|    iterations           | 351        |
|    time_elapsed         | 1078       |
|    total_timesteps      | 718848     |
| train/                  |            |
|    approx_kl            | 0.08357026 |
|    clip_fraction        | 0.174      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.318     |
|    explained_variance   | 0.992      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.06       |
|    n_updates            | 3500       |
|    policy_gradient_loss | 0.00747    |
|    std                  | 0.329      |
|    value_loss           | 3.78       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -180       |
| time/                   |            |
|    fps                  | 666        |
|    iterations           | 352        |
|    time_elapsed         | 1080       |
|    total_timesteps      | 720896     |
| train/                  |            |
|    approx_kl            | 0.02198318 |
|    clip_fraction        | 0.125      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.313     |
|    explained_variance   | 0.993      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.64       |
|    n_updates            | 3510       |
|    policy_gradient_loss | 0.000274   |
|    std                  | 0.332      |
|    value_loss           | 15         |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -195        |
| time/                   |             |
|    fps                  | 667         |
|    iterations           | 353         |
|    time_elapsed         | 1083        |
|    total_timesteps      | 722944      |
| train/                  |             |
|    approx_kl            | 0.010914181 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.316      |
|    explained_variance   | 0.994       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.67        |
|    n_updates            | 3520        |
|    policy_gradient_loss | 0.00308     |
|    std                  | 0.332       |
|    value_loss           | 8.34        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -192         |
| time/                   |              |
|    fps                  | 667          |
|    iterations           | 354          |
|    time_elapsed         | 1086         |
|    total_timesteps      | 724992       |
| train/                  |              |
|    approx_kl            | 0.0021694358 |
|    clip_fraction        | 0.0122       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.316       |
|    explained_variance   | 0.869        |
|    learning_rate        | 0.0003       |
|    loss                 | 188          |
|    n_updates            | 3530         |
|    policy_gradient_loss | -0.000632    |
|    std                  | 0.332        |
|    value_loss           | 195          |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -194       |
| time/                   |            |
|    fps                  | 667        |
|    iterations           | 355        |
|    time_elapsed         | 1089       |
|    total_timesteps      | 727040     |
| train/                  |            |
|    approx_kl            | 0.02138542 |
|    clip_fraction        | 0.148      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.32      |
|    explained_variance   | 0.982      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.831      |
|    n_updates            | 3540       |
|    policy_gradient_loss | 0.00901    |
|    std                  | 0.336      |
|    value_loss           | 3.69       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -196         |
| time/                   |              |
|    fps                  | 667          |
|    iterations           | 356          |
|    time_elapsed         | 1092         |
|    total_timesteps      | 729088       |
| train/                  |              |
|    approx_kl            | 0.0047710403 |
|    clip_fraction        | 0.122        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.326       |
|    explained_variance   | 0.977        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.75         |
|    n_updates            | 3550         |
|    policy_gradient_loss | 0.00229      |
|    std                  | 0.332        |
|    value_loss           | 14.4         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -201        |
| time/                   |             |
|    fps                  | 667         |
|    iterations           | 357         |
|    time_elapsed         | 1095        |
|    total_timesteps      | 731136      |
| train/                  |             |
|    approx_kl            | 0.011614755 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.315      |
|    explained_variance   | 0.989       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.22        |
|    n_updates            | 3560        |
|    policy_gradient_loss | 0.000524    |
|    std                  | 0.332       |
|    value_loss           | 3.05        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -203        |
| time/                   |             |
|    fps                  | 667         |
|    iterations           | 358         |
|    time_elapsed         | 1097        |
|    total_timesteps      | 733184      |
| train/                  |             |
|    approx_kl            | 0.029974034 |
|    clip_fraction        | 0.168       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.327      |
|    explained_variance   | 0.999       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.602       |
|    n_updates            | 3570        |
|    policy_gradient_loss | 0.00299     |
|    std                  | 0.338       |
|    value_loss           | 1.3         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -208        |
| time/                   |             |
|    fps                  | 667         |
|    iterations           | 359         |
|    time_elapsed         | 1100        |
|    total_timesteps      | 735232      |
| train/                  |             |
|    approx_kl            | 0.006562197 |
|    clip_fraction        | 0.0464      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.335      |
|    explained_variance   | 0.846       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.09        |
|    n_updates            | 3580        |
|    policy_gradient_loss | -0.00127    |
|    std                  | 0.339       |
|    value_loss           | 31.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -205         |
| time/                   |              |
|    fps                  | 668          |
|    iterations           | 360          |
|    time_elapsed         | 1103         |
|    total_timesteps      | 737280       |
| train/                  |              |
|    approx_kl            | 0.0048984755 |
|    clip_fraction        | 0.0196       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.336       |
|    explained_variance   | 0.937        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.68         |
|    n_updates            | 3590         |
|    policy_gradient_loss | 0.00167      |
|    std                  | 0.339        |
|    value_loss           | 108          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -199        |
| time/                   |             |
|    fps                  | 668         |
|    iterations           | 361         |
|    time_elapsed         | 1106        |
|    total_timesteps      | 739328      |
| train/                  |             |
|    approx_kl            | 0.024771165 |
|    clip_fraction        | 0.176       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.343      |
|    explained_variance   | 0.956       |
|    learning_rate        | 0.0003      |
|    loss                 | 30          |
|    n_updates            | 3600        |
|    policy_gradient_loss | 0.00991     |
|    std                  | 0.343       |
|    value_loss           | 80.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -199        |
| time/                   |             |
|    fps                  | 668         |
|    iterations           | 362         |
|    time_elapsed         | 1109        |
|    total_timesteps      | 741376      |
| train/                  |             |
|    approx_kl            | 0.015858945 |
|    clip_fraction        | 0.329       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.359      |
|    explained_variance   | 0.85        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.38        |
|    n_updates            | 3610        |
|    policy_gradient_loss | 0.0213      |
|    std                  | 0.348       |
|    value_loss           | 42.1        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -185       |
| time/                   |            |
|    fps                  | 668        |
|    iterations           | 363        |
|    time_elapsed         | 1112       |
|    total_timesteps      | 743424     |
| train/                  |            |
|    approx_kl            | 0.04360134 |
|    clip_fraction        | 0.163      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.36      |
|    explained_variance   | 0.964      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.377      |
|    n_updates            | 3620       |
|    policy_gradient_loss | 0.00674    |
|    std                  | 0.345      |
|    value_loss           | 5.33       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -196       |
| time/                   |            |
|    fps                  | 668        |
|    iterations           | 364        |
|    time_elapsed         | 1114       |
|    total_timesteps      | 745472     |
| train/                  |            |
|    approx_kl            | 0.04435361 |
|    clip_fraction        | 0.126      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.353     |
|    explained_variance   | 0.981      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.78       |
|    n_updates            | 3630       |
|    policy_gradient_loss | 0.0039     |
|    std                  | 0.343      |
|    value_loss           | 7.27       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -236         |
| time/                   |              |
|    fps                  | 668          |
|    iterations           | 365          |
|    time_elapsed         | 1117         |
|    total_timesteps      | 747520       |
| train/                  |              |
|    approx_kl            | 0.0041162493 |
|    clip_fraction        | 0.0446       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.351       |
|    explained_variance   | 0.883        |
|    learning_rate        | 0.0003       |
|    loss                 | 6.48         |
|    n_updates            | 3640         |
|    policy_gradient_loss | 0.00143      |
|    std                  | 0.344        |
|    value_loss           | 124          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -241         |
| time/                   |              |
|    fps                  | 669          |
|    iterations           | 366          |
|    time_elapsed         | 1120         |
|    total_timesteps      | 749568       |
| train/                  |              |
|    approx_kl            | 0.0038134595 |
|    clip_fraction        | 0.0294       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.351       |
|    explained_variance   | 0.949        |
|    learning_rate        | 0.0003       |
|    loss                 | 5.14         |
|    n_updates            | 3650         |
|    policy_gradient_loss | -0.00267     |
|    std                  | 0.344        |
|    value_loss           | 126          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -244        |
| time/                   |             |
|    fps                  | 669         |
|    iterations           | 367         |
|    time_elapsed         | 1123        |
|    total_timesteps      | 751616      |
| train/                  |             |
|    approx_kl            | 0.061405145 |
|    clip_fraction        | 0.255       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.357      |
|    explained_variance   | 0.928       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.54        |
|    n_updates            | 3660        |
|    policy_gradient_loss | 0.0121      |
|    std                  | 0.346       |
|    value_loss           | 14.7        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -259         |
| time/                   |              |
|    fps                  | 668          |
|    iterations           | 368          |
|    time_elapsed         | 1127         |
|    total_timesteps      | 753664       |
| train/                  |              |
|    approx_kl            | 0.0038327507 |
|    clip_fraction        | 0.0236       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.36        |
|    explained_variance   | 0.954        |
|    learning_rate        | 0.0003       |
|    loss                 | 32.6         |
|    n_updates            | 3670         |
|    policy_gradient_loss | -0.00217     |
|    std                  | 0.347        |
|    value_loss           | 119          |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -261       |
| time/                   |            |
|    fps                  | 668        |
|    iterations           | 369        |
|    time_elapsed         | 1130       |
|    total_timesteps      | 755712     |
| train/                  |            |
|    approx_kl            | 0.17754705 |
|    clip_fraction        | 0.194      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.361     |
|    explained_variance   | 0.966      |
|    learning_rate        | 0.0003     |
|    loss                 | 6.67       |
|    n_updates            | 3680       |
|    policy_gradient_loss | 0.0136     |
|    std                  | 0.348      |
|    value_loss           | 117        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -285        |
| time/                   |             |
|    fps                  | 668         |
|    iterations           | 370         |
|    time_elapsed         | 1133        |
|    total_timesteps      | 757760      |
| train/                  |             |
|    approx_kl            | 0.007609633 |
|    clip_fraction        | 0.0565      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.359      |
|    explained_variance   | 0.984       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.06        |
|    n_updates            | 3690        |
|    policy_gradient_loss | 0.00148     |
|    std                  | 0.344       |
|    value_loss           | 48.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -301         |
| time/                   |              |
|    fps                  | 668          |
|    iterations           | 371          |
|    time_elapsed         | 1135         |
|    total_timesteps      | 759808       |
| train/                  |              |
|    approx_kl            | 0.0025986566 |
|    clip_fraction        | 0.0411       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.353       |
|    explained_variance   | 0.978        |
|    learning_rate        | 0.0003       |
|    loss                 | 93.6         |
|    n_updates            | 3700         |
|    policy_gradient_loss | -0.00264     |
|    std                  | 0.345        |
|    value_loss           | 171          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -316         |
| time/                   |              |
|    fps                  | 669          |
|    iterations           | 372          |
|    time_elapsed         | 1138         |
|    total_timesteps      | 761856       |
| train/                  |              |
|    approx_kl            | 0.0025037532 |
|    clip_fraction        | 0.0307       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.358       |
|    explained_variance   | 0.959        |
|    learning_rate        | 0.0003       |
|    loss                 | 159          |
|    n_updates            | 3710         |
|    policy_gradient_loss | -0.00453     |
|    std                  | 0.347        |
|    value_loss           | 338          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -317         |
| time/                   |              |
|    fps                  | 669          |
|    iterations           | 373          |
|    time_elapsed         | 1141         |
|    total_timesteps      | 763904       |
| train/                  |              |
|    approx_kl            | 0.0045390064 |
|    clip_fraction        | 0.047        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.36        |
|    explained_variance   | 0.951        |
|    learning_rate        | 0.0003       |
|    loss                 | 121          |
|    n_updates            | 3720         |
|    policy_gradient_loss | -0.00756     |
|    std                  | 0.346        |
|    value_loss           | 418          |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -293       |
| time/                   |            |
|    fps                  | 669        |
|    iterations           | 374        |
|    time_elapsed         | 1144       |
|    total_timesteps      | 765952     |
| train/                  |            |
|    approx_kl            | 0.19936275 |
|    clip_fraction        | 0.337      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.36      |
|    explained_variance   | 0.904      |
|    learning_rate        | 0.0003     |
|    loss                 | 248        |
|    n_updates            | 3730       |
|    policy_gradient_loss | 0.0162     |
|    std                  | 0.346      |
|    value_loss           | 393        |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -259       |
| time/                   |            |
|    fps                  | 669        |
|    iterations           | 375        |
|    time_elapsed         | 1147       |
|    total_timesteps      | 768000     |
| train/                  |            |
|    approx_kl            | 0.01438373 |
|    clip_fraction        | 0.338      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.371     |
|    explained_variance   | 0.807      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.541      |
|    n_updates            | 3740       |
|    policy_gradient_loss | 0.0306     |
|    std                  | 0.356      |
|    value_loss           | 24.1       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -254        |
| time/                   |             |
|    fps                  | 669         |
|    iterations           | 376         |
|    time_elapsed         | 1149        |
|    total_timesteps      | 770048      |
| train/                  |             |
|    approx_kl            | 0.008988287 |
|    clip_fraction        | 0.159       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.387      |
|    explained_variance   | 0.964       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.41        |
|    n_updates            | 3750        |
|    policy_gradient_loss | 0.0049      |
|    std                  | 0.357       |
|    value_loss           | 19.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -240        |
| time/                   |             |
|    fps                  | 669         |
|    iterations           | 377         |
|    time_elapsed         | 1152        |
|    total_timesteps      | 772096      |
| train/                  |             |
|    approx_kl            | 0.019433308 |
|    clip_fraction        | 0.061       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.39       |
|    explained_variance   | 0.925       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.41        |
|    n_updates            | 3760        |
|    policy_gradient_loss | 0.000567    |
|    std                  | 0.357       |
|    value_loss           | 66.2        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -233         |
| time/                   |              |
|    fps                  | 670          |
|    iterations           | 378          |
|    time_elapsed         | 1155         |
|    total_timesteps      | 774144       |
| train/                  |              |
|    approx_kl            | 0.0078037027 |
|    clip_fraction        | 0.0745       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.38        |
|    explained_variance   | 0.993        |
|    learning_rate        | 0.0003       |
|    loss                 | 4.2          |
|    n_updates            | 3770         |
|    policy_gradient_loss | -0.00165     |
|    std                  | 0.351        |
|    value_loss           | 6.27         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -238        |
| time/                   |             |
|    fps                  | 670         |
|    iterations           | 379         |
|    time_elapsed         | 1158        |
|    total_timesteps      | 776192      |
| train/                  |             |
|    approx_kl            | 0.022034772 |
|    clip_fraction        | 0.0948      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.368      |
|    explained_variance   | 0.875       |
|    learning_rate        | 0.0003      |
|    loss                 | 23.6        |
|    n_updates            | 3780        |
|    policy_gradient_loss | -0.00145    |
|    std                  | 0.349       |
|    value_loss           | 89.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -254         |
| time/                   |              |
|    fps                  | 670          |
|    iterations           | 380          |
|    time_elapsed         | 1161         |
|    total_timesteps      | 778240       |
| train/                  |              |
|    approx_kl            | 0.0088632945 |
|    clip_fraction        | 0.0323       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.367       |
|    explained_variance   | 0.927        |
|    learning_rate        | 0.0003       |
|    loss                 | 12           |
|    n_updates            | 3790         |
|    policy_gradient_loss | 0.000261     |
|    std                  | 0.349        |
|    value_loss           | 98.1         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -239        |
| time/                   |             |
|    fps                  | 670         |
|    iterations           | 381         |
|    time_elapsed         | 1164        |
|    total_timesteps      | 780288      |
| train/                  |             |
|    approx_kl            | 0.003317265 |
|    clip_fraction        | 0.0494      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.363      |
|    explained_variance   | 0.929       |
|    learning_rate        | 0.0003      |
|    loss                 | 13.4        |
|    n_updates            | 3800        |
|    policy_gradient_loss | -0.00257    |
|    std                  | 0.347       |
|    value_loss           | 234         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -239        |
| time/                   |             |
|    fps                  | 670         |
|    iterations           | 382         |
|    time_elapsed         | 1166        |
|    total_timesteps      | 782336      |
| train/                  |             |
|    approx_kl            | 0.003320761 |
|    clip_fraction        | 0.0302      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.362      |
|    explained_variance   | 0.962       |
|    learning_rate        | 0.0003      |
|    loss                 | 36.4        |
|    n_updates            | 3810        |
|    policy_gradient_loss | -0.000293   |
|    std                  | 0.349       |
|    value_loss           | 123         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -249         |
| time/                   |              |
|    fps                  | 670          |
|    iterations           | 383          |
|    time_elapsed         | 1169         |
|    total_timesteps      | 784384       |
| train/                  |              |
|    approx_kl            | 0.0026726734 |
|    clip_fraction        | 0.0311       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.366       |
|    explained_variance   | 0.953        |
|    learning_rate        | 0.0003       |
|    loss                 | 149          |
|    n_updates            | 3820         |
|    policy_gradient_loss | -0.00287     |
|    std                  | 0.349        |
|    value_loss           | 368          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -261        |
| time/                   |             |
|    fps                  | 670         |
|    iterations           | 384         |
|    time_elapsed         | 1172        |
|    total_timesteps      | 786432      |
| train/                  |             |
|    approx_kl            | 0.008400079 |
|    clip_fraction        | 0.0635      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.367      |
|    explained_variance   | 0.947       |
|    learning_rate        | 0.0003      |
|    loss                 | 182         |
|    n_updates            | 3830        |
|    policy_gradient_loss | -0.00895    |
|    std                  | 0.349       |
|    value_loss           | 684         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -263       |
| time/                   |            |
|    fps                  | 670        |
|    iterations           | 385        |
|    time_elapsed         | 1175       |
|    total_timesteps      | 788480     |
| train/                  |            |
|    approx_kl            | 0.03633076 |
|    clip_fraction        | 0.303      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.37      |
|    explained_variance   | 0.918      |
|    learning_rate        | 0.0003     |
|    loss                 | 12         |
|    n_updates            | 3840       |
|    policy_gradient_loss | 0.0127     |
|    std                  | 0.35       |
|    value_loss           | 60.8       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -267        |
| time/                   |             |
|    fps                  | 670         |
|    iterations           | 386         |
|    time_elapsed         | 1178        |
|    total_timesteps      | 790528      |
| train/                  |             |
|    approx_kl            | 0.009756997 |
|    clip_fraction        | 0.0647      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.376      |
|    explained_variance   | 0.915       |
|    learning_rate        | 0.0003      |
|    loss                 | 7.84        |
|    n_updates            | 3850        |
|    policy_gradient_loss | 0.00292     |
|    std                  | 0.358       |
|    value_loss           | 67          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -262        |
| time/                   |             |
|    fps                  | 671         |
|    iterations           | 387         |
|    time_elapsed         | 1181        |
|    total_timesteps      | 792576      |
| train/                  |             |
|    approx_kl            | 0.009976343 |
|    clip_fraction        | 0.198       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.395      |
|    explained_variance   | 0.99        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.421       |
|    n_updates            | 3860        |
|    policy_gradient_loss | 0.0124      |
|    std                  | 0.361       |
|    value_loss           | 3.33        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -256       |
| time/                   |            |
|    fps                  | 671        |
|    iterations           | 388        |
|    time_elapsed         | 1183       |
|    total_timesteps      | 794624     |
| train/                  |            |
|    approx_kl            | 0.14249188 |
|    clip_fraction        | 0.162      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.385     |
|    explained_variance   | 0.988      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.895      |
|    n_updates            | 3870       |
|    policy_gradient_loss | 0.00381    |
|    std                  | 0.353      |
|    value_loss           | 5.35       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -252        |
| time/                   |             |
|    fps                  | 670         |
|    iterations           | 389         |
|    time_elapsed         | 1187        |
|    total_timesteps      | 796672      |
| train/                  |             |
|    approx_kl            | 0.024023114 |
|    clip_fraction        | 0.161       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.377      |
|    explained_variance   | 0.98        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.24        |
|    n_updates            | 3880        |
|    policy_gradient_loss | 0.00833     |
|    std                  | 0.354       |
|    value_loss           | 7.88        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -238         |
| time/                   |              |
|    fps                  | 670          |
|    iterations           | 390          |
|    time_elapsed         | 1190         |
|    total_timesteps      | 798720       |
| train/                  |              |
|    approx_kl            | 0.0036565107 |
|    clip_fraction        | 0.0227       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.378       |
|    explained_variance   | 0.884        |
|    learning_rate        | 0.0003       |
|    loss                 | 124          |
|    n_updates            | 3890         |
|    policy_gradient_loss | -0.000759    |
|    std                  | 0.353        |
|    value_loss           | 146          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -235         |
| time/                   |              |
|    fps                  | 670          |
|    iterations           | 391          |
|    time_elapsed         | 1193         |
|    total_timesteps      | 800768       |
| train/                  |              |
|    approx_kl            | 0.0034807818 |
|    clip_fraction        | 0.0505       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.377       |
|    explained_variance   | 0.96         |
|    learning_rate        | 0.0003       |
|    loss                 | 10           |
|    n_updates            | 3900         |
|    policy_gradient_loss | -0.00641     |
|    std                  | 0.353        |
|    value_loss           | 108          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -217        |
| time/                   |             |
|    fps                  | 670         |
